UserId	fear	anger	sad	joy	surprise	disgust	trust	anticipation	positive	negative	#Emo_Categories	label
u1133	0	0	0	0	0	0	0	0	0	0	0	Male
u1053	0.166666666667	0.166666666667	0.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.666666666667	0.333333333333	4	Male
u67	0.0	0.212121212121	0.333333333333	0.272727272727	0.0	0.0	0.0606060606061	0.121212121212	0.454545454545	0.545454545455	5	F
u1320	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1534	0.0952380952381	0.0	0.0	0.857142857143	0.0	0.0	0.047619047619	0.0	0.904761904762	0.0952380952381	3	Male
u695	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1	Male
u855	0.0	0.0	0.1	0.6	0.0	0.0	0.0	0.3	0.9	0.1	3	Male
u1269	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u658	0.025641025641	0.230769230769	0.025641025641	0.384615384615	0.025641025641	0.0	0.128205128205	0.179487179487	0.717948717949	0.282051282051	7	F
u452	0.0	0.0	0.0	0.846153846154	0.0	0.0	0.0	0.153846153846	1.0	0.0	2	F
u25	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	F
u284	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.25	1.0	0.0	2	F
u261	0.0	0.117647058824	0.117647058824	0.313725490196	0.0392156862745	0.0	0.196078431373	0.21568627451	0.764705882353	0.235294117647	6	F
u513	0.0	0.12	0.04	0.32	0.04	0.04	0.04	0.4	0.791666666667	0.208333333333	7	F
u937	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u106	0.0909090909091	0.181818181818	0.121212121212	0.121212121212	0.030303030303	0.121212121212	0.0909090909091	0.242424242424	0.484848484848	0.515151515152	8	F
u212	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	F
u712	0	0	0	0	0	0	0	0	0	0	0	Male
u718	0	0	0	0	0	0	0	0	0	0	0	Male
u887	0.0	0.0	0.166666666667	0.833333333333	0.0	0.0	0.0	0.0	0.833333333333	0.166666666667	2	Male
u537	0.0	0.0526315789474	0.0	0.894736842105	0.0	0.0	0.0	0.0526315789474	0.947368421053	0.0526315789474	3	F
u1512	0.0	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.666666666667	3	Male
u85	0.0	0.555555555556	0.0555555555556	0.277777777778	0.0	0.111111111111	0.0	0.0	0.277777777778	0.722222222222	4	F
u849	0.0	0.0	0.2	0.6	0.0	0.0	0.0	0.2	0.8	0.2	3	Male
u77	0.037037037037	0.222222222222	0.111111111111	0.222222222222	0.0	0.0	0.148148148148	0.259259259259	0.62962962963	0.37037037037	6	F
u1203	0.0	0.0	0.25	0.75	0.0	0.0	0.0	0.0	0.75	0.25	2	Male
u1192	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.125	1.0	0.0	2	Male
u18	0.0416666666667	0.541666666667	0.0	0.166666666667	0.0	0.0	0.0833333333333	0.166666666667	0.416666666667	0.583333333333	5	F
u382	0.0	0.0	0.0	0.857142857143	0.0	0.0	0.0	0.142857142857	1.0	0.0	2	F
u965	0.0	0.0666666666667	0.0666666666667	0.666666666667	0.0	0.0	0.0666666666667	0.133333333333	0.866666666667	0.133333333333	5	Male
u1479	0	0	0	0	0	0	0	0	0	0	0	Male
u719	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
